Citing_Pmid	Ref_Pmid	Citing_Pubyear	Ref_Pubyear	MeSH_cos_sim	Year_Diff	MeSH_cos_dist	Diffusion_Z_MeSH
25552694	11777997	2015.0	2002.0	0.6104488	13.0	0.3895512	0.265902230332903
25575564	11777997	2015.0	2002.0	0.6332818	13.0	0.3667182	0.0985875224723134
25861640	11777997	2015.0	2002.0	0.29508644	13.0	0.70491356	2.5768014171951683
25523899	11777997	2015.0	2002.0	0.5204644	13.0	0.4795355999999999	0.925286174536925
25727843	11777997	2015.0	2002.0	0.3643698	13.0	0.6356302	2.06910969302401
25769705	11777997	2015.0	2002.0	0.6843771	13.0	0.3156229	-0.2758264920045042
25677239	11777997	2015.0	2002.0	0.25923136	13.0	0.74076864	2.8395387813399613
22361741	11777997	2012.0	2002.0	0.52759784	10.0	0.47240216	0.9509092315900012
22413976	11777997	2012.0	2002.0	0.42747772	10.0	0.57252228	1.7037689044313291
22727190	11777997	2012.0	2002.0	0.5072563	10.0	0.4927437	1.1038687481136409
22388688	11777997	2012.0	2002.0	0.5206976	10.0	0.4793024	1.0027960294576688
22276168	11777997	2012.0	2002.0	0.586309	10.0	0.413691	0.5094268930776736
22917225	11777997	2012.0	2002.0	0.40755248	10.0	0.59244752	1.8535980263669087
22394394	11777997	2012.0	2002.0	0.47758138	10.0	0.5224186200000001	1.3270112150103306
22405796	11777997	2012.0	2002.0	0.55801094	10.0	0.44198906	0.722215972771588
22548049	11777997	2012.0	2002.0	0.41668642	10.0	0.58331358	1.7849147778834644
22383995	11777997	2012.0	2002.0	0.587942	10.0	0.412058	0.4971474446935737
22904145	11777997	2012.0	2002.0	0.46180636	10.0	0.53819364	1.44563249109615
22251563	11777997	2012.0	2002.0	0.5216818	10.0	0.4783182	0.9953952743446064
22228016	11777997	2012.0	2002.0	0.2851214	10.0	0.7148786	2.7742263959135145
22847771	11777997	2012.0	2002.0	0.5683739	10.0	0.4316261	0.6442910294608151
22624699	11777997	2012.0	2002.0	0.5352023	10.0	0.4647977	0.8937270062017875
22884677	11777997	2012.0	2002.0	0.4557717	10.0	0.5442283	1.4910105045594642
22688972	11777997	2012.0	2002.0	0.5785314	10.0	0.4214685999999999	0.5679110558162986
22430385	11777997	2012.0	2002.0	0.5211611	10.0	0.4788388999999999	0.999310711438054
22684511	11777997	2012.0	2002.0	0.5315182	10.0	0.4684817999999999	0.9214298327736564
22571670	11777997	2012.0	2002.0	0.52590877	10.0	0.47409123	0.9636103019403568
23034562	11777997	2012.0	2002.0	0.52102166	10.0	0.4789783399999999	1.000359239473987
21981277	11777997	2012.0	2002.0	0.38511005	10.0	0.61488995	2.0223553201812234
22700450	11777997	2012.0	2002.0	0.5956727	10.0	0.4043272999999999	0.4390159495172343
22652782	11777997	2012.0	2002.0	0.43654272	10.0	0.56345728	1.6356040547057524
22479345	11777997	2012.0	2002.0	0.48269707	10.0	0.51730293	1.288543455485495
22003051	11777997	2012.0	2002.0	0.5177027	10.0	0.4822973	1.025316372363695
22658631	11777997	2012.0	2002.0	0.5913074	10.0	0.4086925999999999	0.4718411032411238
22652005	11777997	2012.0	2002.0	0.4502549	10.0	0.5497451	1.5324944364917374
22454205	11777997	2012.0	2002.0	0.5309519	10.0	0.4690480999999999	0.9256881619958952
22455973	11777997	2012.0	2002.0	0.29375067	10.0	0.70624933	2.709338045908945
22457105	11777997	2012.0	2002.0	0.5945913	10.0	0.4054086999999999	0.4471476062732452
14694776	11777997	2003.0	2002.0	0.27092603	1.0	0.72907397	3.074218988526319
14633792	11777997	2003.0	2002.0	0.3885215	1.0	0.6114785	2.175563198621337
12939249	11777997	2003.0	2002.0	0.5330558	1.0	0.4669442	1.0710428838943855
12724751	11777997	2003.0	2002.0	0.19296649	1.0	0.80703351	3.669979964687468
12705474	11777997	2003.0	2002.0	0.5020095	1.0	0.4979905	1.3082963873680062
12628711	11777997	2003.0	2002.0	0.51819474	1.0	0.48180526	1.1846099933512833
13680240	11777997	2003.0	2002.0	0.4359073	1.0	0.5640927	1.813444457743992
14512886	11777997	2003.0	2002.0	0.5603693	1.0	0.4396307	0.8623151589440134
12776265	11777997	2003.0	2002.0	0.48971903	1.0	0.51028097	1.402219240230905
14678256	11777997	2003.0	2002.0	0.43274316	1.0	0.56725684	1.8376245790621848
12628964	11777997	2003.0	2002.0	0.6710821	1.0	0.3289179	0.0162562186073455
12628942	11777997	2003.0	2002.0	0.7432615	1.0	0.2567385	-0.5353333598166169
12633542	11777997	2003.0	2002.0	0.5718115	1.0	0.4281884999999999	0.7748747220015797
12900745	11777997	2003.0	2002.0	0.5192551	1.0	0.4807449	1.176506801507383
12562949	11777997	2003.0	2002.0	0.32378894	1.0	0.67621106	2.6702445825162404
12911047	11777997	2003.0	2002.0	0.45056394	1.0	0.54943606	1.701439510643964
14499856	11777997	2003.0	2002.0	0.366262	1.0	0.633738	2.3456686334258405
12957085	11777997	2003.0	2002.0	0.6707304	1.0	0.3292696	0.0189438837130646
12957092	11777997	2003.0	2002.0	0.55488247	1.0	0.44511753	0.9042451035900472
14519068	11777997	2003.0	2002.0	0.546252	1.0	0.453748	0.970198510086924
14627325	11777997	2003.0	2002.0	0.39508185	1.0	0.60491815	2.1254294943952883
12910262	11777997	2003.0	2002.0	0.52124065	1.0	0.47875935	1.1613333768538154
12615698	11777997	2003.0	2002.0	0.4040713	1.0	0.5959287	2.0567327895769703
14630442	11777997	2003.0	2002.0	0.54808694	1.0	0.45191306	0.9561760357932434
12904523	11777997	2003.0	2002.0	0.5095606	1.0	0.4904393999999999	1.250591445713778
12505991	11777997	2003.0	2002.0	0.46985385	1.0	0.53014615	1.5540274606028692
15248451	11777997	2003.0	2002.0	0.57867134	1.0	0.42132866	0.7224523375864169
12556202	11777997	2003.0	2002.0	0.45825517	1.0	0.5417448300000001	1.6426637060063292
12954753	11777997	2003.0	2002.0	0.4626637	1.0	0.5373363	1.60897404934294
12667955	11777997	2003.0	2002.0	0.5994816	1.0	0.4005184	0.5634218865118301
12590266	11777997	2003.0	2002.0	0.5039508	1.0	0.4960491999999999	1.2934611179061588
12919098	11777997	2003.0	2002.0	0.55818594	1.0	0.44181406	0.879000232828636
12707031	11777997	2003.0	2002.0	0.5030958	1.0	0.4969042	1.2999949639834678
12676808	11777997	2003.0	2002.0	0.5889224	1.0	0.4110776	0.6441145034703293
12892772	11777997	2003.0	2002.0	0.6447287	1.0	0.3552712999999999	0.2176469311380403
12947003	11777997	2003.0	2002.0	0.53632194	1.0	0.46367806	1.046083286202057
12626668	11777997	2003.0	2002.0	0.42837065	1.0	0.57162935	1.8710389735785515
14724532	11777997	2003.0	2002.0	0.3624446	1.0	0.6375554	2.374840918824107
14680341	11777997	2003.0	2002.0	0.59401083	1.0	0.40598917	0.6052291018385637
12649081	11777997	2003.0	2002.0	0.32923424	1.0	0.67076576	2.6286320070252835
12890048	11777997	2003.0	2002.0	0.47620523	1.0	0.5237947700000001	1.5054906894935176
12665618	11777997	2003.0	2002.0	0.5685941	1.0	0.4314059	0.7994618522578756
14672745	11777997	2003.0	2002.0	0.68113416	1.0	0.3188658399999999	-0.0605608723866554
12934939	11777997	2003.0	2002.0	0.49694118	1.0	0.50305882	1.3470281098832633
12769752	11777997	2003.0	2002.0	0.46269032	1.0	0.53730968	1.6087706212931412
14647535	11777997	2003.0	2002.0	0.5669225	1.0	0.4330775	0.8122360944834066
12857042	11777997	2003.0	2002.0	0.36727065	1.0	0.63272935	2.337960605535925
12878835	11777997	2003.0	2002.0	0.59447837	1.0	0.4055216299999999	0.6016561961134349
12679204	11777997	2003.0	2002.0	0.5139553	1.0	0.4860447	1.217007476876412
12898189	11777997	2003.0	2002.0	0.61848295	1.0	0.38151705	0.4182149904170139
12898588	11777997	2003.0	2002.0	0.4817948	1.0	0.5182051999999999	1.4627756134486722
12928492	11777997	2003.0	2002.0	0.5139158	1.0	0.4860841999999999	1.2173093329232585
14566083	11777997	2003.0	2002.0	0.48040134	1.0	0.51959866	1.4734243305888908
12667437	11777997	2003.0	2002.0	0.38561708	1.0	0.6143829199999999	2.1977585591170747
12923898	11777997	2003.0	2002.0	0.5339227	1.0	0.4660773	1.064418098906761
12583951	11777997	2003.0	2002.0	0.60152924	1.0	0.39847076	0.547773974720321
12679323	11777997	2003.0	2002.0	0.3958198	1.0	0.6041802000000001	2.119790135666926
14691018	11777997	2003.0	2002.0	0.48776752	1.0	0.51223248	1.4171325337494185
12690288	11777997	2003.0	2002.0	0.5885466	1.0	0.4114533999999999	0.6469863389742498
12574141	11777997	2003.0	2002.0	0.5143298	1.0	0.4856702	1.2141455758752988
14671774	11777997	2003.0	2002.0	0.4887517	1.0	0.5112483	1.4096115037700434
12531740	11777997	2003.0	2002.0	0.5320252	1.0	0.4679748	1.0789186520432443
12878832	11777997	2003.0	2002.0	0.5863431	1.0	0.4136569	0.6638253212331383
12923453	11777997	2003.0	2002.0	0.45942295	1.0	0.54057705	1.6337396185535105
12893756	11777997	2003.0	2002.0	0.61398035	1.0	0.38601965	0.4526235229874114
12674207	11777997	2003.0	2002.0	0.562713	1.0	0.437287	0.8444047787669509
12957133	11777997	2003.0	2002.0	0.5197627	1.0	0.4802373	1.172627760257275
12757870	11777997	2003.0	2002.0	0.5422927	1.0	0.4577073	1.0004551846762666
12757871	11777997	2003.0	2002.0	0.5037849	1.0	0.4962151	1.2947289133029145
12757872	11777997	2003.0	2002.0	0.5547675	1.0	0.4452325	0.9051236957345016
14529935	11777997	2003.0	2002.0	0.43897864	1.0	0.56102136	1.7899735070877574
12757868	11777997	2003.0	2002.0	0.60570866	1.0	0.39429134	0.5158351595478936
12757869	11777997	2003.0	2002.0	0.5601244	1.0	0.4398756	0.8641866664344612
12811417	11777997	2003.0	2002.0	0.41701138	1.0	0.5829886200000001	1.957845665661112
12481294	11777997	2003.0	2002.0	0.34208366	1.0	0.65791634	2.5304377000513765
12958145	11777997	2003.0	2002.0	0.4087829	1.0	0.5912170999999999	2.0207270946321194
12814831	11777997	2003.0	2002.0	0.5222225	1.0	0.4777774999999999	1.1538301525602417
12522113	11777997	2003.0	2002.0	0.48880002	1.0	0.51119998	1.40924224594261
14610014	11777997	2003.0	2002.0	0.53166866	1.0	0.46833134	1.0816433040671078
15856599	11777997	2003.0	2002.0	0.36144444	1.0	0.63855556	2.382484066768763
12600902	11777997	2003.0	2002.0	0.4805456	1.0	0.5194544	1.472321906454256
13678453	11777997	2003.0	2002.0	0.6527167	1.0	0.3472832999999999	0.1566032323479338
12791519	11777997	2003.0	2002.0	0.4179244	1.0	0.5820756	1.9508684350815744
14615542	11777997	2003.0	2002.0	0.42025563	1.0	0.57974437	1.9330533497122129
12568297	11777997	2003.0	2002.0	0.4035986	1.0	0.5964014	2.06034512763632
15030288	11777997	2003.0	2002.0	0.39063773	1.0	0.60936227	2.159391127177848
12757862	11777997	2003.0	2002.0	0.42384854	1.0	0.57615146	1.9055966001103144
12733103	11777997	2003.0	2002.0	0.46576968	1.0	0.53423032	1.5852383823965088
12960322	11777997	2003.0	2002.0	0.5788335	1.0	0.4211665	0.7212131229900467
12965073	11777997	2003.0	2002.0	0.6113736	1.0	0.3886264	0.4725441115979659
12537212	11777997	2003.0	2002.0	0.6767264	1.0	0.3232736	-0.0268771000056983
12965310	11777997	2003.0	2002.0	0.62226295	1.0	0.37773705	0.3893285130225969
12783394	11777997	2003.0	2002.0	0.6050512	1.0	0.3949488	0.5208594197139607
12957863	11777997	2003.0	2002.0	0.43081445	1.0	0.56918555	1.852363636685304
12971622	11777997	2003.0	2002.0	0.5890925	1.0	0.4109075	0.64281461198758
12788375	11777997	2003.0	2002.0	0.5259321	1.0	0.4740679	1.1254816667024825
12798841	11777997	2003.0	2002.0	0.60828483	1.0	0.39171517	0.4961482610110749
14596947	11777997	2003.0	2002.0	0.4217903	1.0	0.5782096999999999	1.9213255163093312
12799293	11777997	2003.0	2002.0	0.64365226	1.0	0.35634774	0.2258730051397461
12801836	11777997	2003.0	2002.0	0.5669579	1.0	0.4330421	0.8119655703300301
12805561	11777997	2003.0	2002.0	0.5622542	1.0	0.4377457999999999	0.8479108940655111
12750394	11777997	2003.0	2002.0	0.533415	1.0	0.466585	1.0682979043493923
14557056	11777997	2003.0	2002.0	0.5793226	1.0	0.4206774	0.7174754573568166
12538864	11777997	2003.0	2002.0	0.5078123	1.0	0.4921877	1.2639518236049578
14505575	11777997	2003.0	2002.0	0.67979395	1.0	0.32020605	-0.0503190877652868
14505565	11777997	2003.0	2002.0	0.6025098	1.0	0.3974902	0.5402806085103025
12730096	11777997	2003.0	2002.0	0.5220769	1.0	0.4779231	1.1549428168746936
23282236	11777997	2013.0	2002.0	0.52882284	11.0	0.47117716	0.9135695218882276
23874657	11777997	2013.0	2002.0	0.638164	11.0	0.361836	0.0987010946661658
23254697	11777997	2013.0	2002.0	0.45077136	11.0	0.5492286399999999	1.495250626697745
23545574	11777997	2013.0	2002.0	0.4129559	11.0	0.5870441	1.7770715294106745
23281411	11777997	2013.0	2002.0	0.64656717	11.0	0.35343283	0.0360762064577397
23498165	11777997	2013.0	2002.0	0.4653325	11.0	0.5346675000000001	1.386733273759838
23378254	11777997	2013.0	2002.0	0.40537378	11.0	0.59462622	1.833577516720567
23775735	11777997	2013.0	2002.0	0.5582	11.0	0.4417999999999999	0.6946353148114883
22736676	11777997	2013.0	2002.0	0.7121428	11.0	0.2878572	-0.4526282345980885
23135991	11777997	2013.0	2002.0	0.42282078	11.0	0.57717922	1.703553201542794
24126344	11777997	2013.0	2002.0	0.5393275	11.0	0.4606725	0.8352832134870504
23949886	11777997	2013.0	2002.0	0.48069823	11.0	0.51930177	1.2722196885900912
23394400	11777997	2013.0	2002.0	0.4504538	11.0	0.5495462	1.497617252566253
23934537	11777997	2013.0	2002.0	0.64488196	11.0	0.35511804	0.0486352868830698
23323616	11777997	2013.0	2002.0	0.4674195	11.0	0.5325805	1.3711798407469409
23354783	11777997	2013.0	2002.0	0.5767706	11.0	0.4232294	0.5562373353628522
23547965	11777997	2013.0	2002.0	0.5383682	11.0	0.4616318	0.8424324268503814
22507976	11777997	2013.0	2002.0	0.591994	11.0	0.408006	0.4427844689859788
23757309	11777997	2013.0	2002.0	0.53889066	11.0	0.46110934	0.8385387772998697
24253457	11777997	2013.0	2002.0	0.50127614	11.0	0.49872386	1.1188621683551023
23816072	11777997	2013.0	2002.0	0.5463588	11.0	0.4536411999999999	0.7828822295179161
23463815	11777997	2013.0	2002.0	0.57342434	11.0	0.42657566	0.5811754430551077
23630447	11777997	2013.0	2002.0	0.5377711	11.0	0.4622289	0.8468823333439134
23568056	11777997	2013.0	2002.0	0.61509705	11.0	0.3849029499999999	0.2706082636344654
23658251	11777997	2013.0	2002.0	0.58843637	11.0	0.4115636299999999	0.4692978182383372
23667482	11777997	2013.0	2002.0	0.5740252	11.0	0.4259748	0.5766975150435457
22006278	11777997	2013.0	2002.0	0.48933583	11.0	0.51066417	1.2078477034476864
23044434	11777997	2013.0	2002.0	0.61252844	11.0	0.38747156	0.2897509102905548
21659438	11777997	2013.0	2002.0	0.6837893	11.0	0.3162106999999999	-0.2413228858050019
23064904	11777997	2013.0	2002.0	0.6231143	11.0	0.3768857	0.2108594563404321
23860201	11777997	2013.0	2002.0	0.5831412	11.0	0.4168588	0.5087602388837141
15170096	11777997	2004.0	2002.0	0.6394529	2.0	0.3605471	-0.2044133764107342
14992951	11777997	2004.0	2002.0	0.6217141	2.0	0.3782858999999999	-0.1354564593838673
15579450	11777997	2004.0	2002.0	0.4297704	2.0	0.5702296	0.6106958054102488
15509544	11777997	2004.0	2002.0	0.44319063	2.0	0.5568093700000001	0.558526679731428
15094278	11777997	2004.0	2002.0	-0.17978427	2.0	1.17978427	2.98024790603314
15274810	11777997	2004.0	2002.0	0.43636653	2.0	0.5636334700000001	0.5850543421146243
15170587	11777997	2004.0	2002.0	-0.041283607	2.0	1.041283607	2.441847409570184
15269336	11777997	2004.0	2002.0	0.34926715	2.0	0.65073285	0.9236400818349864
15107841	11777997	2004.0	2002.0	0.00954827	2.0	0.99045173	2.244246133012079
14871237	11777997	2004.0	2002.0	0.51528853	2.0	0.48471147	0.2782569372397508
14990857	11777997	2004.0	2002.0	0.534992	2.0	0.465008	0.2016626610806325
14702188	11777997	2004.0	2002.0	0.6854276	2.0	0.3145724	-0.3831331079165355
14702342	11777997	2004.0	2002.0	0.5997239	2.0	0.4002761	-0.0499728642813679
15671663	11777997	2004.0	2002.0	0.55073404	2.0	0.4492659599999999	0.1404678482345762
16265312	11777997	2004.0	2002.0	0.60330737	2.0	0.39669263	-0.0639030649408415
15828152	11777997	2004.0	2002.0	0.28755394	2.0	0.71244606	1.163540903842767
15001531	11777997	2004.0	2002.0	0.51229686	2.0	0.48770314	0.2898866044078663
14699629	11777997	2004.0	2002.0	0.6165841	2.0	0.3834159	-0.1155143559525285
15516935	11777997	2004.0	2002.0	0.5099709	2.0	0.4900291	0.2989284240759278
14742250	11777997	2004.0	2002.0	0.5741325	2.0	0.4258674999999999	0.0495098541889548
14699633	11777997	2004.0	2002.0	0.6013253	2.0	0.3986747	-0.0561980659256067
15582549	11777997	2004.0	2002.0	0.42643467	2.0	0.57356533	0.6236629540806228
14699637	11777997	2004.0	2002.0	0.5902712	2.0	0.4097288	-0.0132269147481489
15358665	11777997	2004.0	2002.0	0.48585293	2.0	0.5141470699999999	0.392683405029908
15277195	11777997	2004.0	2002.0	0.5371559	2.0	0.4628441	0.1932508252882205
14697368	11777997	2004.0	2002.0	0.7065939	2.0	0.2934061	-0.4654139156862704
15460845	11777997	2004.0	2002.0	0.4553671	2.0	0.5446329	0.5111924839870629
17060962	11777997	2004.0	2002.0	0.21647155	2.0	0.7835284499999999	1.439863003945446
14977395	11777997	2004.0	2002.0	0.55565137	2.0	0.44434863	0.1213524674419791
15544040	11777997	2004.0	2002.0	0.53842795	2.0	0.46157205	0.188305922233672
15539118	11777997	2004.0	2002.0	0.5792387	2.0	0.4207613	0.0296602696780191
15246732	11777997	2004.0	2002.0	0.61066085	2.0	0.3893391499999999	-0.0924886124535666
15648736	11777997	2004.0	2002.0	0.448031	2.0	0.5519689999999999	0.5397104693637962
14970913	11777997	2004.0	2002.0	0.5516974	2.0	0.4483026	0.1367229311270491
15545526	11777997	2004.0	2002.0	0.64995927	2.0	0.35004073	-0.245255309593563
15366141	11777997	2004.0	2002.0	0.60851717	2.0	0.3914828299999999	-0.084155378870001
15218958	11777997	2004.0	2002.0	0.65071684	2.0	0.34928316	-0.2482002490275745
15182763	11777997	2004.0	2002.0	0.666217	2.0	0.333783	-0.3084547897531683
15362201	11777997	2004.0	2002.0	0.634074	2.0	0.365926	-0.1835037116647642
15526158	11777997	2004.0	2002.0	0.49473724	2.0	0.5052627599999999	0.3581469861339869
15485097	11777997	2004.0	2002.0	0.46018827	2.0	0.53981173	0.4924509107316895
14718284	11777997	2004.0	2002.0	0.5234923	2.0	0.4765077	0.2463660152384032
15765600	11777997	2004.0	2002.0	0.54620737	2.0	0.45379263	0.1580645970337065
15201159	11777997	2004.0	2002.0	0.56696165	2.0	0.43303835	0.0773854550448252
15551805	11777997	2004.0	2002.0	0.5524536	2.0	0.4475464	0.1337833173619852
15174961	11777997	2004.0	2002.0	0.39782682	2.0	0.60217318	0.7348716682420687
15302801	11777997	2004.0	2002.0	0.49422336	2.0	0.50577664	0.3601446173447662
15277695	11777997	2004.0	2002.0	0.66322005	2.0	0.33677995	-0.2968045973791819
14979472	11777997	2004.0	2002.0	0.6204676	2.0	0.3795324	-0.1306108781115156
14961983	11777997	2004.0	2002.0	0.4025237	2.0	0.5974763000000001	0.7166132536680759
14720287	11777997	2004.0	2002.0	0.6136137	2.0	0.3863862999999999	-0.1039673727103362
15034100	11777997	2004.0	2002.0	0.49715158	2.0	0.5028484200000001	0.3487616025085649
15034593	11777997	2004.0	2002.0	0.57642776	2.0	0.42357224	0.0405873761535138
15336841	11777997	2004.0	2002.0	0.5109818	2.0	0.4890181999999999	0.2949987023685709
15336838	11777997	2004.0	2002.0	0.530761	2.0	0.4692389999999999	0.2181100372244908
15034594	11777997	2004.0	2002.0	0.59412134	2.0	0.4058786599999999	-0.0281937549245884
15336836	11777997	2004.0	2002.0	0.54346806	2.0	0.4565319399999999	0.1687132526575854
15238594	11777997	2004.0	2002.0	0.612443	2.0	0.387557	-0.0994164525374181
15063402	11777997	2004.0	2002.0	-0.054621022	2.0	1.054621022	2.49369460439215
15328150	11777997	2004.0	2002.0	0.52094537	2.0	0.47905463	0.2562668225468594
15238877	11777997	2004.0	2002.0	0.49840805	2.0	0.50159195	0.3438772643607334
15573071	11777997	2004.0	2002.0	0.47096896	2.0	0.52903104	0.4505425998074794
15690975	11777997	2004.0	2002.0	0.6127433	2.0	0.3872567	-0.1005838236213229
15336835	11777997	2004.0	2002.0	0.5937295	2.0	0.4062705	-0.026670535858597
15010330	11777997	2004.0	2002.0	0.58419085	2.0	0.4158091499999999	0.0104095313724628
15010325	11777997	2004.0	2002.0	0.58903706	2.0	0.41096294	-0.0084293811168132
15124922	11777997	2004.0	2002.0	0.49202907	2.0	0.5079709299999999	0.3686745896914232
15024585	11777997	2004.0	2002.0	0.3154653	2.0	0.6845346999999999	1.055039689801963
15568146	11777997	2004.0	2002.0	0.2925766	2.0	0.7074233999999999	1.144016068517144
15084163	11777997	2004.0	2002.0	0.10112978	2.0	0.89887022	1.888236787043626
15231728	11777997	2004.0	2002.0	0.5771428	2.0	0.4228572	0.0378077656978521
15192018	11777997	2004.0	2002.0	0.47822908	2.0	0.52177092	0.4223199752531073
15022334	11777997	2004.0	2002.0	0.49062994	2.0	0.50937006	0.3741134971327272
15066451	11777997	2004.0	2002.0	-0.0513383	2.0	1.0513383	2.480933516349201
15563947	11777997	2004.0	2002.0	0.537777	2.0	0.462223	0.190836392453678
15031270	11777997	2004.0	2002.0	0.42939952	2.0	0.57060048	0.612137545628692
15159329	11777997	2004.0	2002.0	0.107925646	2.0	0.892074354	1.861818880088944
15627297	11777997	2004.0	2002.0	0.29319236	2.0	0.7068076400000001	1.1416223941294483
15122675	11777997	2004.0	2002.0	0.06589338	2.0	0.93410662	2.025212992374623
15329756	11777997	2004.0	2002.0	0.71529996	2.0	0.28470004	-0.4992574145165703
15120885	11777997	2004.0	2002.0	0.04609189	2.0	0.95390811	2.102188306541215
15053188	11777997	2004.0	2002.0	0.13921471	2.0	0.86078529	1.740187349765792
15207251	11777997	2004.0	2002.0	0.42025304	2.0	0.57974696	0.647693110968394
15329815	11777997	2004.0	2002.0	0.60460347	2.0	0.3953965299999999	-0.068941458753192
15056423	11777997	2004.0	2002.0	0.043052025	2.0	0.956947975	2.114005324523146
