Citing_Pmid	Ref_Pmid	Citing_Pubyear	Ref_Pubyear	AID_cos_sim	Year_Diff	AID_cos_dist	Diffusion_Z_value
19208793	11015443	2009.0	2000.0	0.6879285	9.0	0.3120714999999999	-0.6315138390447534
19431077	11015443	2009.0	2000.0	0.778398	9.0	0.2216019999999999	-1.177287140939128
19449188	11015443	2009.0	2000.0	0.54590994	9.0	0.4540900599999999	0.2252383086015181
19318274	11015443	2009.0	2000.0	0.3884733	9.0	0.6115267	1.1750027579679454
19905953	11015443	2009.0	2000.0	-0.04806605	9.0	1.04806605	3.80850379927274
19368976	11015443	2009.0	2000.0	0.61289793	9.0	0.3871020699999999	-0.1788786201929081
19116915	11015443	2009.0	2000.0	0.49671277	9.0	0.50328723	0.5220289608628755
19264916	11015443	2009.0	2000.0	0.5034425	9.0	0.4965575	0.4814306712408745
19383275	11015443	2009.0	2000.0	0.54560876	9.0	0.45439124	0.2270552303603933
19259666	11015443	2009.0	2000.0	0.58235115	9.0	0.4176488499999999	0.0054002470810465
19417208	11015443	2009.0	2000.0	0.70492136	9.0	0.2950786399999999	-0.7340262803739178
19670224	11015443	2009.0	2000.0	0.5849911	9.0	0.4150089	-0.0105257194417707
19688742	11015443	2009.0	2000.0	0.6479242	9.0	0.3520758	-0.3901808052491296
20425407	11015443	2009.0	2000.0	0.6103157	9.0	0.3896843	-0.1633008598056978
19891011	11015443	2009.0	2000.0	0.33811337	9.0	0.6618866299999999	1.4788079661239486
19483479	11015443	2009.0	2000.0	0.56270885	9.0	0.4372911499999999	0.1238959050409101
19710456	11015443	2009.0	2000.0	0.5217485	9.0	0.4782515	0.3709964799998664
19380239	11015443	2009.0	2000.0	0.7455993	9.0	0.2544007	-0.9794231669275212
19890047	11015443	2009.0	2000.0	0.67424923	9.0	0.3257507699999999	-0.5489912169963871
18775867	11015443	2009.0	2000.0	0.542802	9.0	0.457198	0.2439875077889749
19935456	11015443	2009.0	2000.0	0.5828671	9.0	0.4171329	0.0022876872115616
19544488	11015443	2009.0	2000.0	0.59638816	9.0	0.40361184	-0.0792805049560963
19268606	11015443	2009.0	2000.0	0.7451783	9.0	0.2548217	-0.9768834097707164
17873879	11015443	2007.0	2000.0	0.6914721	7.0	0.3085278999999999	-0.5637877855802402
17597384	11015443	2007.0	2000.0	0.39514026	7.0	0.60485974	1.2576346916312735
17977484	11015443	2007.0	2000.0	0.6963014	7.0	0.3036986	-0.5934713847817213
17610472	11015443	2007.0	2000.0	0.5660002	7.0	0.4339998	0.2074332175979382
17617580	11015443	2007.0	2000.0	0.66745406	7.0	0.33254594	-0.4161593771224607
18092950	11015443	2007.0	2000.0	0.6009194	7.0	0.3990806	-0.0071998632287605
17850486	11015443	2007.0	2000.0	0.64064336	7.0	0.35935664	-0.2513657065881885
17284525	11015443	2007.0	2000.0	0.65089613	7.0	0.34910387	-0.3143850086371345
17979844	11015443	2007.0	2000.0	0.6406039	7.0	0.3593961	-0.2511231631917356
17853943	11015443	2007.0	2000.0	0.71446806	7.0	0.28553194	-0.7051339143966939
17606978	11015443	2007.0	2000.0	0.75526315	7.0	0.24473685	-0.9558835263380456
17606980	11015443	2007.0	2000.0	0.8435106	7.0	0.1564894	-1.4983020831377445
17558425	11015443	2007.0	2000.0	0.63716614	7.0	0.3628338599999999	-0.2299927529892458
17558743	11015443	2007.0	2000.0	0.58538765	7.0	0.4146123499999999	0.0882670247048136
17885290	11015443	2007.0	2000.0	0.6293524	7.0	0.3706475999999999	-0.1819651037596297
17404099	11015443	2007.0	2000.0	0.6883062	7.0	0.3116938	-0.5443283801359787
17879023	11015443	2007.0	2000.0	0.47072768	7.0	0.52927232	0.7930318133768577
17289811	11015443	2007.0	2000.0	0.690245	7.0	0.309755	-0.5562453374862848
17875753	11015443	2007.0	2000.0	0.68732214	7.0	0.31267786	-0.53827979283964
17875755	11015443	2007.0	2000.0	0.66473556	7.0	0.33526444	-0.3994499441965239
17336689	11015443	2007.0	2000.0	0.70493567	7.0	0.29506433	-0.6465424737754425
17392506	11015443	2007.0	2000.0	0.6684835	7.0	0.3315165	-0.4224868954712845
17690179	11015443	2007.0	2000.0	0.4833672	7.0	0.5166328	0.7153422008493463
17360651	11015443	2007.0	2000.0	0.7015524	7.0	0.2984476	-0.6257469898190932
17683946	11015443	2007.0	2000.0	0.6465728	7.0	0.3534272	-0.2878113861792745
17212704	11015443	2007.0	2000.0	0.5926614	7.0	0.4073386	0.0435584583097304
17212925	11015443	2007.0	2000.0	0.59858936	7.0	0.40141064	0.0071218756326523
17218615	11015443	2007.0	2000.0	0.4793236	7.0	0.5206763999999999	0.7401964450940833
17203303	11015443	2007.0	2000.0	0.47115985	7.0	0.52884015	0.7903754530209248
18056444	11015443	2007.0	2000.0	0.5346892	7.0	0.4653108	0.3998882679359973
17363736	11015443	2007.0	2000.0	0.5884726	7.0	0.4115274	0.0693051835774019
17237444	11015443	2007.0	2000.0	0.54683506	7.0	0.4531649399999999	0.3252329679551908
17709500	11015443	2007.0	2000.0	0.48369876	7.0	0.51630124	0.7133042462490432
18026695	11015443	2007.0	2000.0	0.63441217	7.0	0.3655878299999999	-0.2130653014552959
